Entity,Code,Year,Solar (TWh - equivalent)
Sri Lanka,LKA,2017,0.5977525115013123
Sri Lanka,LKA,2018,0.8500986099243164
Sri Lanka,LKA,2019,1.3190405368804932
Sri Lanka,LKA,2020,1.7123982906341553
Sri Lanka,LKA,2021,1.9918444156646729
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0
Sweden,SWE,1984,0
Sweden,SWE,1985,0
Sweden,SWE,1986,0
Sweden,SWE,1987,0
Sweden,SWE,1988,0
Sweden,SWE,1989,0
Sweden,SWE,1990,0
Sweden,SWE,1991,0
Sweden,SWE,1992,0
Sweden,SWE,1993,0.0029444443061947823
Sweden,SWE,1994,0.0029444443061947823
Sweden,SWE,1995,0.0029444443061947823
Sweden,SWE,1996,0.0029444443061947823
Sweden,SWE,1997,0.0029444443061947823
Sweden,SWE,1998,0.0029444443061947823
Sweden,SWE,1999,0.0029444443061947823
Sweden,SWE,2000,0.0029444443061947823
Sweden,SWE,2001,0.0058888886123895645
Sweden,SWE,2002,0.005833333358168602
Sweden,SWE,2003,0.005805555731058121
Sweden,SWE,2004,0.005749999545514584
Sweden,SWE,2005,0.00572222238406539
Sweden,SWE,2006,0.005694444291293621
Sweden,SWE,2007,0.008472221903502941
Sweden,SWE,2008,0.011249999515712261
Sweden,SWE,2009,0.019555553793907166
Sweden,SWE,2010,0.0249722208827734
Sweden,SWE,2011,0.03586249798536301
Sweden,SWE,2012,0.052096664905548096
Sweden,SWE,2013,0.0953897163271904
Sweden,SWE,2014,0.12732750177383423
Sweden,SWE,2015,0.2612183094024658
Sweden,SWE,2016,0.3828163743019104
Sweden,SWE,2017,0.6120966672897339
Sweden,SWE,2018,1.0344793796539307
Sweden,SWE,2019,1.7476496696472168
Sweden,SWE,2020,2.7182095050811768
Sweden,SWE,2021,3.79156494140625
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0.0029444443061947823
Switzerland,CHE,1991,0.005916666705161333
Switzerland,CHE,1992,0.008861110545694828
Switzerland,CHE,1993,0.011833333410322666
Switzerland,CHE,1994,0.014777777716517448
Switzerland,CHE,1995,0.017749998718500137
Switzerland,CHE,1996,0.020694443956017494
Switzerland,CHE,1997,0.020694443956017494
Switzerland,CHE,1998,0.023666666820645332
Switzerland,CHE,1999,0.029569998383522034
Switzerland,CHE,2000,0.03252694383263588
Switzerland,CHE,2001,0.03819110989570618
Switzerland,CHE,2002,0.04378249868750572
Switzerland,CHE,2003,0.052202221006155014
Switzerland,CHE,2004,0.051869723945856094
Switzerland,CHE,2005,0.06013166531920433
Switzerland,CHE,2006,0.06828971952199936
Switzerland,CHE,2007,0.08200110495090485
Switzerland,CHE,2008,0.10397221893072128
Switzerland,CHE,2009,0.15080639719963074
Switzerland,CHE,2010,0.2609044313430786
Switzerland,CHE,2011,0.46345388889312744
Switzerland,CHE,2012,0.8198385834693909
Switzerland,CHE,2013,1.3627088069915771
Switzerland,CHE,2014,2.2810604572296143
Switzerland,CHE,2015,3.0134360790252686
Switzerland,CHE,2016,3.568490982055664
Switzerland,CHE,2017,4.478951454162598
Switzerland,CHE,2018,5.145939350128174
Switzerland,CHE,2019,5.741147518157959
Switzerland,CHE,2020,6.825725555419922
Switzerland,CHE,2021,7.866503715515137
Taiwan,TWN,1965,0
Taiwan,TWN,1966,0
Taiwan,TWN,1967,0
Taiwan,TWN,1968,0
Taiwan,TWN,1969,0
Taiwan,TWN,1970,0
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.000355555530404672
Taiwan,TWN,2001,0.0007750000222586095
Taiwan,TWN,2002,0.0010166666470468044
Taiwan,TWN,2003,0.0013361111050471663
Taiwan,TWN,2004,0.0016833333065733314
Taiwan,TWN,2005,0.002749999985098839
Taiwan,TWN,2006,0.004138888791203499
Taiwan,TWN,2007,0.006166666280478239
Taiwan,TWN,2008,0.012583333067595959
Taiwan,TWN,2009,0.02544444426894188
Taiwan,TWN,2010,0.060304999351501465
Taiwan,TWN,2011,0.1699952781200409
Taiwan,TWN,2012,0.4383527636528015
Taiwan,TWN,2013,0.8751213550567627
Taiwan,TWN,2014,1.432468295097351
Taiwan,TWN,2015,2.289748191833496
Taiwan,TWN,2016,2.9688472747802734
Taiwan,TWN,2017,4.437575817108154
Taiwan,TWN,2018,7.1754231452941895
Taiwan,TWN,2019,10.585928916931152
Taiwan,TWN,2020,15.953849792480469
Taiwan,TWN,2021,20.724855422973633
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.10380027443170547
Thailand,THA,2007,0.10959861427545547
Thailand,THA,2008,0.10925500094890594
Thailand,THA,2009,0.12399639189243317
Thailand,THA,2010,0.16187167167663574
Thailand,THA,2011,0.26052722334861755
Thailand,THA,2012,1.3667863607406616
Thailand,THA,2013,3.4271445274353027
Thailand,THA,2014,5.237972736358643
Thailand,THA,2015,6.40388822555542
Thailand,THA,2016,9.040356636047363
Thailand,THA,2017,12.090242385864258
Thailand,THA,2018,12.003664016723633
Thailand,THA,2019,13.564714431762695
Thailand,THA,2020,13.551911354064941
Thailand,THA,2021,13.717815399169922
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0.000375000003259629
Trinidad and Tobago,TTO,2001,0.0018666666001081467
Trinidad and Tobago,TTO,2002,0.002805555472150445
Trinidad and Tobago,TTO,2003,0.00433333357796073
Trinidad and Tobago,TTO,2004,0.006277777254581451
Trinidad and Tobago,TTO,2005,0.006694444455206394
Trinidad and Tobago,TTO,2006,0.0076388888992369175
Trinidad and Tobago,TTO,2007,0.008138888515532017
Trinidad and Tobago,TTO,2008,0.008805555291473866
Trinidad and Tobago,TTO,2009,0.009861111640930176
Trinidad and Tobago,TTO,2010,0.01111111044883728
Trinidad and Tobago,TTO,2011,0.011055555194616318
Trinidad and Tobago,TTO,2012,0.0109722213819623
Trinidad and Tobago,TTO,2013,0.010916667059063911
Trinidad and Tobago,TTO,2014,0.012166665866971016
Trinidad and Tobago,TTO,2015,0.013861111365258694
Trinidad and Tobago,TTO,2016,0.013777777552604675
Trinidad and Tobago,TTO,2017,0.013694444671273232
Trinidad and Tobago,TTO,2018,0.012361111119389534
Trinidad and Tobago,TTO,2019,0.012305554933845997
Trinidad and Tobago,TTO,2020,0.012305554933845997
Trinidad and Tobago,TTO,2021,0.012222222052514553
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0
Turkey,TUR,1999,0
Turkey,TUR,2000,0
Turkey,TUR,2001,0
Turkey,TUR,2002,0
Turkey,TUR,2003,0
Turkey,TUR,2004,0
Turkey,TUR,2005,0
Turkey,TUR,2006,0
Turkey,TUR,2007,0
Turkey,TUR,2008,0
Turkey,TUR,2009,0
Turkey,TUR,2010,0.006666666828095913
Turkey,TUR,2011,0.00788888894021511
Turkey,TUR,2012,0.011666666716337204
Turkey,TUR,2013,0.01849999837577343
Turkey,TUR,2014,0.047138333320617676
Turkey,TUR,2015,0.522759735584259
Turkey,TUR,2016,2.7924180030822754
Turkey,TUR,2017,7.689266204833984
Turkey,TUR,2018,20.636140823364258
Turkey,TUR,2019,24.382217407226562
Turkey,TUR,2020,28.758392333984375
Turkey,TUR,2021,33.58208465576172
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0.0004416666633915156
Turkmenistan,TKM,2011,0.0012611111160367727
Turkmenistan,TKM,2012,0.0026916665956377983
Turkmenistan,TKM,2013,0.005027777515351772
Turkmenistan,TKM,2014,0.00844444427639246
Turkmenistan,TKM,2015,0.014055554755032063
Turkmenistan,TKM,2016,0.018694445490837097
Turkmenistan,TKM,2017,0.01852777600288391
Turkmenistan,TKM,2018,0.018416667357087135
Turkmenistan,TKM,2019,0.018333332613110542
Turkmenistan,TKM,2020,0.018333332613110542
Turkmenistan,TKM,2021,0.018222220242023468
USSR,OWID_USS,1965,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0
Ukraine,UKR,1999,0
Ukraine,UKR,2000,0
Ukraine,UKR,2001,0
Ukraine,UKR,2002,0
Ukraine,UKR,2003,0
Ukraine,UKR,2004,0
Ukraine,UKR,2005,0
Ukraine,UKR,2006,0
Ukraine,UKR,2007,0
Ukraine,UKR,2008,0
Ukraine,UKR,2009,0
Ukraine,UKR,2010,0
Ukraine,UKR,2011,0.08303555101156235
Ukraine,UKR,2012,0.9138872027397156
Ukraine,UKR,2013,1.55348801612854
Ukraine,UKR,2014,1.1622029542922974
Ukraine,UKR,2015,1.2832013368606567
Ukraine,UKR,2016,1.313889980316162
Ukraine,UKR,2017,1.9206533432006836
Ukraine,UKR,2018,2.930142879486084
Ukraine,UKR,2019,7.730779647827148
Ukraine,UKR,2020,14.101072311401367
Ukraine,UKR,2021,16.553821563720703
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0.017749998718500137
United Arab Emirates,ARE,2010,0.05113722011446953
United Arab Emirates,ARE,2011,0.0570930540561676
United Arab Emirates,ARE,2012,0.06646999716758728
United Arab Emirates,ARE,2013,0.23281332850456238
United Arab Emirates,ARE,2014,0.8355697393417358
United Arab Emirates,ARE,2015,0.8327074646949768
United Arab Emirates,ARE,2016,0.8416016697883606
United Arab Emirates,ARE,2017,1.9671967029571533
United Arab Emirates,ARE,2018,3.4624102115631104
United Arab Emirates,ARE,2019,9.984137535095215
United Arab Emirates,ARE,2020,11.990100860595703
United Arab Emirates,ARE,2021,13.461433410644531
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0.003000000026077032
United Kingdom,GBR,1985,0.003000000026077032
United Kingdom,GBR,1986,0.003000000026077032
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0.003000000026077032
United Kingdom,GBR,1989,0
United Kingdom,GBR,1990,0
United Kingdom,GBR,1991,0
United Kingdom,GBR,1992,0
United Kingdom,GBR,1993,0
United Kingdom,GBR,1994,0
United Kingdom,GBR,1995,0
United Kingdom,GBR,1996,0
United Kingdom,GBR,1997,0
United Kingdom,GBR,1998,0
United Kingdom,GBR,1999,0.0029444443061947823
United Kingdom,GBR,2000,0.0029444443061947823
United Kingdom,GBR,2001,0.0058888886123895645
United Kingdom,GBR,2002,0.008750000037252903
United Kingdom,GBR,2003,0.008694443851709366
United Kingdom,GBR,2004,0.011527777649462223
United Kingdom,GBR,2005,0.02291666716337204
United Kingdom,GBR,2006,0.031299442052841187
United Kingdom,GBR,2007,0.039586666971445084
United Kingdom,GBR,2008,0.047771111130714417
United Kingdom,GBR,2009,0.05585471913218498
United Kingdom,GBR,2010,0.11179221421480179
United Kingdom,GBR,2011,0.6721833348274231
United Kingdom,GBR,2012,3.711932420730591
United Kingdom,GBR,2013,5.478804111480713
United Kingdom,GBR,2014,10.9828519821167
United Kingdom,GBR,2015,20.285795211791992
United Kingdom,GBR,2016,27.86241340637207
United Kingdom,GBR,2017,30.539512634277344
United Kingdom,GBR,2018,33.517127990722656
United Kingdom,GBR,2019,33.160770416259766
United Kingdom,GBR,2020,34.55668640136719
United Kingdom,GBR,2021,32.40599822998047
United States,USA,1965,0
United States,USA,1966,0
United States,USA,1967,0
United States,USA,1968,0
United States,USA,1969,0
United States,USA,1970,0
United States,USA,1971,0
United States,USA,1972,0
United States,USA,1973,0
United States,USA,1974,0
United States,USA,1975,0
United States,USA,1976,0
United States,USA,1977,0
United States,USA,1978,0
United States,USA,1979,0
United States,USA,1980,0
United States,USA,1981,0
United States,USA,1982,0
United States,USA,1983,0.008861110545694828
United States,USA,1984,0.015666665509343147
United States,USA,1985,0.03175027668476105
United States,USA,1986,0.041911665350198746
United States,USA,1987,0.03135305270552635
United States,USA,1988,0.027166666463017464
United States,USA,1989,0.748509407043457
United States,USA,1990,1.096436619758606
United States,USA,1991,1.4141886234283447
United States,USA,1992,1.2089486122131348
United States,USA,1993,1.4050486087799072
United States,USA,1994,1.4840325117111206
United States,USA,1995,1.521286964416504
United States,USA,1996,1.6007403135299683
United States,USA,1997,1.575175404548645
United States,USA,1998,1.5514118671417236
United States,USA,1999,1.5327318906784058
United States,USA,2000,1.5332362651824951
United States,USA,2001,1.6873215436935425
United States,USA,2002,1.7559638023376465
United States,USA,2003,1.7709733247756958
United States,USA,2004,2.011774778366089
United States,USA,2005,2.1444122791290283
United States,USA,2006,2.3458428382873535
United States,USA,2007,3.097405433654785
United States,USA,2008,4.589000225067139
United States,USA,2009,5.7975592613220215
United States,USA,2010,8.362919807434082
United States,USA,2011,13.072999954223633
United States,USA,2012,24.778907775878906
United States,USA,2013,43.71487045288086
United States,USA,2014,79.14944458007812
United States,USA,2015,106.17383575439453
United States,USA,2016,148.36196899414062
United States,USA,2017,207.73387145996094
United States,USA,2018,249.51344299316406
United States,USA,2019,284.61578369140625
United States,USA,2020,346.7789306640625
United States,USA,2021,432.6847229003906
Upper-middle-income countries,,1965,0
Upper-middle-income countries,,1966,0
Upper-middle-income countries,,1967,0
Upper-middle-income countries,,1968,0
Upper-middle-income countries,,1969,0
Upper-middle-income countries,,1970,0
Upper-middle-income countries,,1971,0
Upper-middle-income countries,,1972,0
Upper-middle-income countries,,1973,0
Upper-middle-income countries,,1974,0
Upper-middle-income countries,,1975,0
Upper-middle-income countries,,1976,0
Upper-middle-income countries,,1977,0
Upper-middle-income countries,,1978,0
Upper-middle-income countries,,1979,0
Upper-middle-income countries,,1980,0
Upper-middle-income countries,,1981,0
Upper-middle-income countries,,1982,0
Upper-middle-income countries,,1983,0
Upper-middle-income countries,,1984,0
Upper-middle-income countries,,1985,0
Upper-middle-income countries,,1986,0
Upper-middle-income countries,,1987,0
Upper-middle-income countries,,1988,0
Upper-middle-income countries,,1989,0
Upper-middle-income countries,,1990,0.008861110545694828
Upper-middle-income countries,,1991,0.011833333410322666
Upper-middle-income countries,,1992,0.017722221091389656
Upper-middle-income countries,,1993,0.023666666820645332
Upper-middle-income countries,,1994,0.029555555433034897
Upper-middle-income countries,,1995,0.03547222167253494
Upper-middle-income countries,,1996,0.04436110705137253
Upper-middle-income countries,,1997,0.05027694255113602
Upper-middle-income countries,,1998,0.062142498791217804
Upper-middle-income countries,,1999,0.07104027271270752
Upper-middle-income countries,,2000,0.11877138912677765
Upper-middle-income countries,,2001,0.15425916016101837
Upper-middle-income countries,,2002,0.21337944269180298
Upper-middle-income countries,,2003,0.26788613200187683
Upper-middle-income countries,,2004,0.31273388862609863
Upper-middle-income countries,,2005,0.34255552291870117
Upper-middle-income countries,,2006,0.45579054951667786
Upper-middle-income countries,,2007,0.5145869255065918
Upper-middle-income countries,,2008,0.6512311100959778
Upper-middle-income countries,,2009,1.0550934076309204
Upper-middle-income countries,,2010,2.3248651027679443
Upper-middle-income countries,,2011,8.096905708312988
Upper-middle-income countries,,2012,14.144211769104004
Upper-middle-income countries,,2013,33.24888229370117
Upper-middle-income countries,,2014,81.33265686035156
Upper-middle-income countries,,2015,132.25921630859375
Upper-middle-income countries,,2016,211.86648559570312
Upper-middle-income countries,,2017,364.9604187011719
Upper-middle-income countries,,2018,550.6065673828125
Upper-middle-income countries,,2019,704.5684204101562
Upper-middle-income countries,,2020,830.5265502929688
Upper-middle-income countries,,2021,1031.2503662109375
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0.012416666373610497
Uzbekistan,UZB,2017,0.016750000417232513
Uzbekistan,UZB,2018,0.01805555447936058
Uzbekistan,UZB,2019,0.017999999225139618
Uzbekistan,UZB,2020,0.017972221598029137
Uzbekistan,UZB,2021,0.12944166362285614
Venezuela,VEN,1965,0
Venezuela,VEN,1966,0
Venezuela,VEN,1967,0
Venezuela,VEN,1968,0
Venezuela,VEN,1969,0
Venezuela,VEN,1970,0
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0.006833333056420088
Venezuela,VEN,2011,0.008222222328186035
Venezuela,VEN,2012,0.014305555261671543
Venezuela,VEN,2013,0.014611111022531986
Venezuela,VEN,2014,0.01261111069470644
Venezuela,VEN,2015,0.00983333308249712
Venezuela,VEN,2016,0.009777776896953583
Venezuela,VEN,2017,0.01052777748554945
Venezuela,VEN,2018,0.010472222231328487
Venezuela,VEN,2019,0.008111110888421535
Venezuela,VEN,2020,0.008111110888421535
Venezuela,VEN,2021,0.008055555634200573
Vietnam,VNM,1965,0
Vietnam,VNM,1966,0
Vietnam,VNM,1967,0
Vietnam,VNM,1968,0
Vietnam,VNM,1969,0
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0
Vietnam,VNM,2009,0
Vietnam,VNM,2010,0.016361111775040627
Vietnam,VNM,2011,0.016277777031064034
Vietnam,VNM,2012,0.01616666652262211
